,link,price,condo_fee,bedrooms,bathrooms,vacancies,total_area_m2,address,description,rua,bairro
4343,/imovel/venda-apartamento-2-quartos-com-varanda-bento-ferreira-vitoria-es-57m2-id-1811225479/,580000.0,370.0,2,2,1,57,"Avenida Cezar Hilal, Bento Ferreira","Apartamento de 2 quartos em Bento Ferreira com suíte para venda, em um Prédio Novo!",Avenida Cezar Hilal, Bento Ferreira
4344,/imovel/venda-apartamento-2-quartos-com-cozinha-jardim-camburi-vitoria-es-60m2-id-2579660854/,395000.0,350.0,2,1,1,60,Jardim Camburi,"APARTAMENTO RESIDENCIAL em VITÓRIA - ES, JARDIM CAMBURI",Jardim Camburi,
4345,/imovel/venda-apartamento-2-quartos-jardim-da-penha-vitoria-es-73m2-id-2619883238/,435000.0,365.0,2,2,1,73,"Rua Odette de Oliveira Lacourt, Jardim da Penha",Imóvel na Hachbart,Rua Odette de Oliveira Lacourt, Jardim da Penha
4346,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-83m2-id-2611599204/,721667.0,,3,2,2,83,Jardim Camburi,"Apartamento de 03 quartos à venda em Jardim Camburi, Vitória - ES",Jardim Camburi,
4347,/imovel/venda-apartamento-2-quartos-com-piscina-bento-ferreira-vitoria-es-68m2-id-2561297019/,640000.0,,2,1,2,68,"Avenida Cezar Hilal, Bento Ferreira",Apto. 2 Qtos - 68 m² - Ed. Modern Life Residence - Bento Ferreira,Avenida Cezar Hilal, Bento Ferreira
4348,/imovel/venda-apartamento-2-quartos-com-elevador-jardim-da-penha-vitoria-es-70m2-id-2621935352/,780000.0,400.0,2,2,2,70,"Rua Ludwik Macal, Jardim da Penha",Apartamento para venda possui 70 metros quadrados com 2 quartos em Jardim da Penha - Vitória - ES,Rua Ludwik Macal, Jardim da Penha
4349,/imovel/venda-apartamento-3-quartos-mobiliado-jardim-camburi-vitoria-es-75m2-id-2626050074/,730000.0,320.0,3,2,2,75,"Avenida Governador Eurico Rezende, Jardim Camburi",Apartamento para venda possui 75 metros quadrados com 3 quartos em Jardim Camburi - Vitória - ES,Avenida Governador Eurico Rezende, Jardim Camburi
4350,/imovel/venda-apartamento-3-quartos-com-elevador-praia-do-canto-vitoria-es-110m2-id-2626210363/,2950.0,690.0,3,3,1,110,"Rua Constante Sodré, Praia do Canto",Apto. 3 qtos - 1 Suítes - 110 m² - Ed. Vancouver - Praia do Canto,Rua Constante Sodré, Praia do Canto
4351,/imovel/venda-apartamento-2-quartos-com-piscina-bento-ferreira-vitoria-es-67m2-id-2625866856/,678000.0,550.0,2,2,2,67,"Rua Chafic Murad, Bento Ferreira",Venda Apartamento 2 quartos Bento Ferreira Vitória,Rua Chafic Murad, Bento Ferreira
4352,/imovel/venda-cobertura-4-quartos-mobiliado-jardim-camburi-vitoria-es-200m2-id-2626299325/,1590000.0,1400.0,4,6,2,200,"Rua Antônio Araújo Lyra, Jardim Camburi","OPORTUNIDADE! COBERTURA DUPLEX EM JARDIM CAMBURI, 200M²",Rua Antônio Araújo Lyra, Jardim Camburi
4353,/imovel/venda-apartamento-3-quartos-com-piscina-santa-helena-vitoria-es-108m2-id-2626191284/,1290000.0,647.0,3,3,2,108,"Rua Almirante Soído, Santa Helena",Apartamento para venda com 108 metros quadrados com 3 quartos em Santa Helena - Vitória - ES,Rua Almirante Soído, Santa Helena
4354,/imovel/venda-apartamento-2-quartos-com-piscina-barro-vermelho-vitoria-es-64m2-id-2626210961/,790000.0,,2,2,2,64,"Rua Doutor João Carlos de Souza, Barro Vermelho",ÚLTIMA UNIDADE - Apto 2 qtos - 65 m² - Ed Red Design - Barro Vermelho,Rua Doutor João Carlos de Souza, Barro Vermelho
4355,/imovel/venda-apartamento-2-quartos-jardim-da-penha-vitoria-es-80m2-id-2615545925/,499000.0,385.0,2,2,1,80,"Avenida Anísio Fernandes Coelho, Jardim da Penha","APARTAMENTO RESIDENCIAL em VITÓRIA - ES, JARDIM DA PENHA",Avenida Anísio Fernandes Coelho, Jardim da Penha
4356,/imovel/venda-apartamento-4-quartos-mobiliado-bento-ferreira-vitoria-es-180m2-id-2604490231/,1650000.0,800.0,4,4,3,180,"Avenida Carlos Moreira Lima, Bento Ferreira",Apartamento para venda tem 180 metros quadrados com 4 quartos em Bento Ferreira - Vitória - ES,Avenida Carlos Moreira Lima, Bento Ferreira
4357,/imovel/venda-apartamento-2-quartos-mobiliado-mata-da-praia-vitoria-es-71m2-id-2576847367/,980000.0,550.0,2,2,2,71,Mata da Praia,2 QUARTOS FRENTE PARA MAR,Mata da Praia,
4358,/imovel/venda-apartamento-1-quarto-barro-vermelho-vitoria-es-42m2-id-2559516415/,480000.0,,1,1,1,42,"Rua Doutor João Carlos de Souza, Barro Vermelho","Lançamento Apartamentos Barro Vermelho, 1 ou 2 quartos com suíte com lazer completo.",Rua Doutor João Carlos de Souza, Barro Vermelho
4359,/imovel/venda-apartamento-3-quartos-centro-vitoria-es-81m2-id-2622118293/,210000.0,0.0,3,1,0,81,"Rua São Francisco, Centro",3 qts Ed. Caramuru,Rua São Francisco, Centro
4360,/imovel/venda-apartamento-3-quartos-santa-helena-vitoria-es-130m2-id-2564465815/,600000.0,650.0,3,1,1,130,"Praça Cristovão Jaques, Santa Helena","APARTAMENTO RESIDENCIAL em VITÓRIA - ES, SANTA HELENA",Praça Cristovão Jaques, Santa Helena
4361,/imovel/venda-apartamento-3-quartos-com-salao-de-festas-jardim-da-penha-vitoria-es-70m2-id-2573841832/,380000.0,517.0,3,2,1,70,"Rua Odette de Oliveira Lacourt, Jardim da Penha",Lindo 03 Qtos Próx. Praia Jardim da Penha,Rua Odette de Oliveira Lacourt, Jardim da Penha
4362,/imovel/venda-apartamento-2-quartos-mobiliado-santa-luiza-vitoria-es-64m2-id-2591938113/,760000.0,500.0,2,2,1,64,"Rua Vitalino dos Santos Valadares, Santa Luíza","Apartamento com 2 dormitórios à venda, 64 m² por R$ 760.000,00 - Barro Vermelho - Vitória/ES",Rua Vitalino dos Santos Valadares, Santa Luíza
4363,/imovel/venda-apartamento-2-quartos-bento-ferreira-vitoria-es-80m2-id-2607898187/,400000.0,600.0,2,1,1,80,Bento Ferreira,"Apartamento à venda 2 Quartos, 1 Vaga, BENTO FERREIRA, VITORIA - ES | ATHENAS",Bento Ferreira,
4364,/imovel/venda-apartamento-2-quartos-com-salao-de-festas-jardim-camburi-vitoria-es-60m2-id-2576548246/,400000.0,260.0,2,2,1,60,"Rua Theófilo Costa, Jardim Camburi",Lindo apartamento 02 quartos com suite em Jardim Camburi ...,Rua Theófilo Costa, Jardim Camburi
4365,/imovel/venda-apartamento-4-quartos-com-piscina-mata-da-praia-vitoria-es-162m2-id-2586044291/,2100000.0,1000.0,4,5,3,162,Mata da Praia,Apartamento com Varanda Gourmet e Vista para o mar na Mata da Praia,Mata da Praia,
4366,/imovel/venda-apartamento-2-quartos-praia-do-canto-vitoria-es-66m2-id-2572709426/,1250000.0,,2,2,1,66,Praia do Canto,2 quartos com suíte na Praia do Canto,Praia do Canto,
4367,/imovel/venda-apartamento-4-quartos-com-piscina-santa-luiza-vitoria-es-150m2-id-2578421837/,1700000.0,900.0,4,4,2,150,Santa Luíza,"APARTAMENTO RESIDENCIAL em VITÓRIA - ES, SANTA LUÍZA",Santa Luíza,
4368,/imovel/venda-apartamento-3-quartos-mobiliado-jardim-camburi-vitoria-es-107m2-id-2619961716/,950000.0,500.0,3,1,2,107,"Avenida Ranulpho Barbosa dos Santos, Jardim Camburi",PS - PERFEITO APARTAMENTO EM JARDIM CAMBURI PERTINHO DA PRAIA,Avenida Ranulpho Barbosa dos Santos, Jardim Camburi
4369,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-da-penha-vitoria-es-105m2-id-2611183384/,1100000.0,720.0,3,2,2,105,"Rua Doutor Moacyr Gonçalves, Jardim da Penha","Apartamento com 3 dormitórios à venda, 105m² por R$ 1.100.000,00 - Jardim da Penha - Vitória/ES",Rua Doutor Moacyr Gonçalves, Jardim da Penha
4370,/imovel/venda-apartamento-4-quartos-mobiliado-jardim-da-penha-vitoria-es-135m2-id-2622657413/,1480000.0,,4,3,3,135,Jardim da Penha,APARTAMENTO NO JARDIM NA PENHA COM 4 QUARTOS E 2 SUÍTES,Jardim da Penha,
4371,/imovel/venda-apartamento-3-quartos-com-elevador-praia-do-canto-vitoria-es-90m2-id-2623347351/,720000.0,900.0,3,2,1,90,"Rua Aleixo Netto, Praia do Canto",3 quartos todo reformado na Praia do Canto,Rua Aleixo Netto, Praia do Canto
4372,/imovel/venda-apartamento-2-quartos-com-churrasqueira-jardim-camburi-vitoria-es-65m2-id-2613000529/,711000.0,0.0,2,2,1,65,"Avenida Judith Leão Castello Ribeiro, Jardim Camburi",Apartamento para venda possui 65 metros quadrados com 2 quartos em Jardim Camburi - Vitória - ES,Avenida Judith Leão Castello Ribeiro, Jardim Camburi
4373,/imovel/venda-apartamento-4-quartos-com-piscina-jardim-camburi-vitoria-es-122m2-id-2545880184/,1666200.0,0.0,4,5,2,122,Jardim Camburi,Apartamentos com 122m² na Primeira Quadra do Mar,Jardim Camburi,
4374,/imovel/venda-apartamento-4-quartos-mobiliado-praia-do-canto-vitoria-es-140m2-id-2619613036/,1840000.0,1376.0,4,3,2,140,"Rua Joaquim Lírio, Praia do Canto","Apartamento 4 quartos à venda 140m² por R$ 1.840.000,00",Rua Joaquim Lírio, Praia do Canto
4375,/imovel/venda-apartamento-3-quartos-com-cozinha-bento-ferreira-vitoria-es-125m2-id-2595222540/,470000.0,420.0,3,2,2,125,"Rua Henrique Rosetti, Bento Ferreira",APARTAMENTO 3 QUARTOS EM BENTO FERREIRA,Rua Henrique Rosetti, Bento Ferreira
4376,/imovel/venda-apartamento-2-quartos-mobiliado-jardim-camburi-vitoria-es-56m2-id-2621974752/,670000.0,500.0,2,2,1,56,"Avenida Eugênio Pacheco de Queiroz, Jardim Camburi","Apartamento PORTEIRA FECHADA! Varanda, Frente, possui Elevador e Lazer completo à venda, Jardim Cam",Avenida Eugênio Pacheco de Queiroz, Jardim Camburi
4377,/imovel/venda-apartamento-3-quartos-mobiliado-enseada-do-sua-vitoria-es-97m2-id-2607012076/,1100000.0,,3,2,2,97,Enseada do Suá,"APARTAMENTO RESIDENCIAL em VITÓRIA - ES, ENSEADA DO SUÁ",Enseada do Suá,
4378,/imovel/venda-apartamento-2-quartos-jardim-camburi-vitoria-es-64m2-id-2611005086/,180000.0,180.0,2,1,1,64,"Avenida dos Expedicionários, Jardim Camburi",Apartamento com 2 dormitórios à venda em Vitória,Avenida dos Expedicionários, Jardim Camburi
4379,/imovel/venda-apartamento-3-quartos-santa-lucia-vitoria-es-79m2-id-2622079539/,185000.0,,3,2,2,79,"Rua Arlindo da Motta, Santa Lúcia",05- Apartamento em Santa Lúcia,Rua Arlindo da Motta, Santa Lúcia
4380,/imovel/venda-apartamento-2-quartos-com-cozinha-jardim-da-penha-vitoria-es-60m2-id-2624460002/,378000.0,306.0,2,2,1,60,"Rua Jahira Santos Rodrigues, Jardim da Penha","Apartamento com 2 dormitórios à venda, 60 m² por R$ 378.000,00 - Jardim da Penha - Vitória/ES",Rua Jahira Santos Rodrigues, Jardim da Penha
4381,/imovel/venda-apartamento-3-quartos-com-ar-condicionado-bento-ferreira-vitoria-es-149m2-id-2578107132/,470000.0,600.0,3,2,0,149,Bento Ferreira,"Apartamento à venda, 149 m² por R$ 470.000,00 - Bento Ferreira - Vitória/ES",Bento Ferreira,
4382,/imovel/venda-apartamento-3-quartos-com-piscina-jardim-camburi-vitoria-es-67m2-id-2625651261/,595170.0,1.0,3,1,2,67,"Avenida Governador Eurico Rezende, Jardim Camburi",Apartamento 3 quartos em Jardim Camburi,Avenida Governador Eurico Rezende, Jardim Camburi
4383,/imovel/venda-apartamento-3-quartos-com-piscina-mata-da-praia-vitoria-es-124m2-id-2556641817/,1565465.0,,3,4,2,124,Mata da Praia,"Apartamento maravilhoso 3 quartos, 3 suíte em Mata da Praia!",Mata da Praia,
4384,/imovel/venda-apartamento-4-quartos-com-piscina-santa-lucia-vitoria-es-220m2-id-2624104637/,650000.0,650.0,4,4,1,220,"Avenida Cezar Hilal, Santa Lúcia","APARTAMENTO A VENDA EM SANTA LUCIA, 4 QUARTOS, 2 SUÍTES, LOCALIZAÇÃO ESTRATÉGICA",Avenida Cezar Hilal, Santa Lúcia
4385,/imovel/venda-apartamento-3-quartos-com-elevador-praia-do-canto-vitoria-es-128m2-id-2551147160/,670000.0,700.0,3,2,1,128,Praia do Canto,Apartamento de 3 quartos para venda Praia do Canto,Praia do Canto,
4386,/imovel/venda-apartamento-2-quartos-com-salao-de-festas-jardim-camburi-vitoria-es-75m2-id-2621134143/,390000.0,450.0,2,1,1,75,"Rua Agenor Amaro dos Santos, Jardim Camburi",Apartamento para venda possui 75 metros quadrados com 2 quartos em Jardim Camburi - Vitória - ES,Rua Agenor Amaro dos Santos, Jardim Camburi
4387,/imovel/venda-apartamento-3-quartos-com-armario-embutido-praia-do-canto-vitoria-es-167m2-id-2626008919/,510000.0,650.0,3,1,1,167,"Avenida Saturnino de Brito, Praia do Canto",Apartamento 3 quartos em Praia do Canto,Avenida Saturnino de Brito, Praia do Canto
4388,/imovel/venda-apartamento-2-quartos-com-elevador-jardim-camburi-vitoria-es-50m2-id-2618810475/,418000.0,400.0,2,1,1,50,"Avenida Governador Eurico Rezende, Jardim Camburi",Apartamento para venda possui 50 metros quadrados com 2 quartos em Jardim Camburi - Vitória - ES,Avenida Governador Eurico Rezende, Jardim Camburi
4389,/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-camburi-vitoria-es-76m2-id-2490397869/,783000.0,0.0,3,2,1,76,"Rua José Guilherme Neffa, Jardim Camburi",Apartamento para venda com 76 metros quadrados com 3 quartos em Jardim Camburi - Vitória - ES,Rua José Guilherme Neffa, Jardim Camburi
4390,/imovel/venda-apartamento-4-quartos-com-cozinha-praia-do-canto-vitoria-es-168m2-id-2574383776/,1750000.0,0.0,4,4,2,168,"Rua Saúl de Navarro, Praia do Canto","Apartamento com 4 dormitórios à venda, 168 m² por R$ 1.750.000,00 - Praia do Canto - Vitória/ES",Rua Saúl de Navarro, Praia do Canto
4391,/imovel/venda-apartamento-2-quartos-mobiliado-bento-ferreira-vitoria-es-78m2-id-2542518070/,790000.0,350.0,2,2,1,78,"Rua Aluysio Simões, Bento Ferreira","Porteira Fechada! Belíssimo apartamento de 2 Quartos, em um prédio Novo em Bento Ferreira",Rua Aluysio Simões, Bento Ferreira
4392,/imovel/venda-apartamento-2-quartos-com-churrasqueira-praia-de-santa-helena-vitoria-es-65m2-id-2619748022/,750000.0,650.0,2,2,2,65,"Rua Doutor Eurico de Aguiar, Praia de Santa Helena",2 quartos / 1 suíte / 2 vagas / sol da manhã na Praia do Canto,Rua Doutor Eurico de Aguiar, Praia de Santa Helena
4393,/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-da-penha-vitoria-es-85m2-id-2533067125/,450000.0,300.0,3,2,1,85,Jardim da Penha,"Apartamento em Jardim da Penha! Com 3Qts, 1Vg, 85 m¹.",Jardim da Penha,
4394,/imovel/venda-apartamento-1-quarto-com-salao-de-festas-jardim-camburi-vitoria-es-42m2-id-2574228618/,389000.0,,1,1,1,42,"Avenida Governador Eurico Rezende, Jardim Camburi","Apartamento 1 quarto à venda em Jardim Camburi, Vitória - ES",Avenida Governador Eurico Rezende, Jardim Camburi
4395,/imovel/venda-apartamento-3-quartos-mobiliado-jardim-camburi-vitoria-es-82m2-id-2618613005/,649900.0,360.0,3,1,1,82,"Avenida Governador Eurico Rezende, Jardim Camburi",Apartamento para venda tem 82 metros quadrados com 3 quartos em Jardim Camburi - Vitória - ES,Avenida Governador Eurico Rezende, Jardim Camburi
4396,/imovel/venda-apartamento-2-quartos-jardim-camburi-vitoria-es-62m2-id-2561174314/,550000.0,,2,1,1,62,"Avenida Engenheiro Charles Bitran, Jardim Camburi",Apartamento dois quartos com suíte,Avenida Engenheiro Charles Bitran, Jardim Camburi
4397,/imovel/venda-apartamento-3-quartos-com-piscina-enseada-do-sua-vitoria-es-97m2-id-2620662932/,1490000.0,1.0,3,2,2,97,"Rua Humberto Martins de Paula, Enseada do Suá",AF-Incrível Apartamento com 3 Suítes– Varanda Gourmet com Vista de tirar o fôlego no HIGHLINE Square,Rua Humberto Martins de Paula, Enseada do Suá
4398,/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-camburi-vitoria-es-121m2-id-2617400157/,790000.0,,3,3,1,121,"Rua Domingos Póvoa Lemos, Jardim Camburi","Apartamento à venda, Jardim Camburi, Vitória, ES",Rua Domingos Póvoa Lemos, Jardim Camburi
4399,/imovel/venda-apartamento-3-quartos-mobiliado-parque-moscoso-vitoria-es-77m2-id-2619994452/,210000.0,450.0,3,1,0,77,"Rua Padre José de Anchieta, Parque Moscoso",Apartamento para venda com 77 metros quadrados com 3 quartos em Parque Moscoso - Vitória - ES,Rua Padre José de Anchieta, Parque Moscoso
4400,/imovel/venda-apartamento-3-quartos-com-cozinha-praia-do-canto-vitoria-es-112m2-id-2615924335/,400000.0,280.0,3,1,0,112,"Avenida Nossa Senhora da Penha, Praia do Canto","APARTAMENTO BEM LOCALIZADO, 112m², NA PRAIA DO CANTO",Avenida Nossa Senhora da Penha, Praia do Canto
4401,/imovel/venda-apartamento-3-quartos-jardim-camburi-vitoria-es-120m2-id-2621537435/,400000.0,350.0,3,3,1,120,"Rua José Anchieta Fontana, Jardim Camburi","Apartamento para Venda, Vitória / ES",Rua José Anchieta Fontana, Jardim Camburi
4402,/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-camburi-vitoria-es-75m2-id-2624092045/,560000.0,670.0,3,2,1,75,Jardim Camburi,"Apartamento à venda, 3 quartos, 1 suíte, 1 vaga, Jardim Camburi - Vitória/ES",Jardim Camburi,
4403,/imovel/venda-cobertura-3-quartos-com-academia-jardim-camburi-vitoria-es-120m2-id-2570802878/,990000.0,650.0,3,3,2,120,"Rua Pedro Busatto, Jardim Camburi",Cobertura duplex para venda de 3 quartos em Jardim Camburi,Rua Pedro Busatto, Jardim Camburi
4404,/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-da-penha-vitoria-es-140m2-id-2568617151/,790000.0,600.0,3,3,2,140,Jardim da Penha,"Apartamento com 3 dormitórios à venda por R$ 790.000,00 - Jardim da Penha - Vitória/ES",Jardim da Penha,
4405,/imovel/venda-apartamento-3-quartos-jardim-da-penha-vitoria-es-85m2-id-2622835302/,290000.0,,3,2,2,85,"Rua Carlos Eduardo Monteiro de Lemos, Jardim da Penha",05- Apartamento em Jardim da Penha- Vitória,Rua Carlos Eduardo Monteiro de Lemos, Jardim da Penha
4406,/imovel/venda-apartamento-2-quartos-com-piscina-santa-lucia-vitoria-es-65m2-id-2520910793/,615000.0,,2,2,1,65,"Alameda Doutor Luiz Carlos Campinhos, Santa Lúcia",Maravilhoso Empreendimento Hillside Park Residence,Alameda Doutor Luiz Carlos Campinhos, Santa Lúcia
4407,/imovel/venda-apartamento-3-quartos-jardim-camburi-vitoria-es-70m2-id-2591555259/,711000.0,450.0,3,2,2,70,"Rua Desembargador Eurípdes Queiroz do Valle, Jardim Camburi","Apartamento para Venda em Vitória, Jardim Camburi, 3 dormitórios, 1 suíte, 2 banheiros, 2 vagas",Rua Desembargador Eurípdes Queiroz do Valle, Jardim Camburi
4408,/imovel/venda-apartamento-2-quartos-com-piscina-jardim-camburi-vitoria-es-57m2-id-2620083668/,507000.0,350.0,2,1,1,57,Jardim Camburi,"Apartamento com 2 dorms, Jardim Camburi, Vitória - R$ 507 mil, Cod:",Jardim Camburi,
4409,/imovel/venda-apartamento-3-quartos-com-piscina-praia-de-santa-helena-vitoria-es-114m2-id-2593772630/,1000000.0,880.0,3,3,2,114,"Rua Doutor Eurico de Aguiar, Praia de Santa Helena","Apartamento à venda, 114 m² por R$ 1.000.000,00 - Praia de Santa Helena - Vitória/ES",Rua Doutor Eurico de Aguiar, Praia de Santa Helena
4410,/imovel/venda-apartamento-3-quartos-praia-do-canto-vitoria-es-175m2-id-2573443786/,2350000.0,,3,2,3,175,Praia do Canto,Apartamento em Santa Luíza - Vitória,Praia do Canto,
4411,/imovel/venda-apartamento-2-quartos-com-piscina-barro-vermelho-vitoria-es-66m2-id-2583185705/,851903.0,,2,2,1,66,Barro Vermelho,"APARTAMENTO RESIDENCIAL em VITÓRIA - ES, BARRO VERMELHO",Barro Vermelho,
4412,/imovel/venda-apartamento-3-quartos-com-churrasqueira-jardim-camburi-vitoria-es-91m2-id-2625506515/,450000.0,420.0,3,1,1,91,"Rua Florêncio Baptista, Jardim Camburi",Apartamento para venda com 91 metros quadrados com 3 quartos em Jardim Camburi - Vitória - ES,Rua Florêncio Baptista, Jardim Camburi
4413,/imovel/venda-apartamento-4-quartos-com-piscina-praia-do-canto-vitoria-es-190m2-id-2604548380/,1250000.0,0.0,4,3,2,190,"Rua Joaquim Lírio, Praia do Canto",MORE NA PRAIA DO CANTO - SUPER OPORTUNIDADE!!,Rua Joaquim Lírio, Praia do Canto
4414,/imovel/venda-apartamento-2-quartos-com-piscina-bento-ferreira-vitoria-es-70m2-id-2568394874/,599000.0,0.0,2,2,1,70,"Rua Francisco Rubim, Bento Ferreira","Apartamento com 2 dormitórios à venda, 70 m² por R$ 599.000,00 - Bento Ferreira - Vitória/ES",Rua Francisco Rubim, Bento Ferreira
4415,/imovel/venda-apartamento-1-quarto-centro-vitoria-es-54m2-id-2611003250/,110000.0,380.0,1,1,0,54,"Rua Barão de Monjardim, Centro",Apartamento com 1 dormitório à venda em Vitória,Rua Barão de Monjardim, Centro
4416,/imovel/venda-apartamento-3-quartos-com-cozinha-jardim-da-penha-vitoria-es-76m2-id-2557739147/,886000.0,,3,1,1,76,Jardim da Penha,"APARTAMENTO RESIDENCIAL em VITÓRIA - ES, JARDIM DA PENHA",Jardim da Penha,
4417,/imovel/venda-apartamento-3-quartos-com-ar-condicionado-jardim-da-penha-vitoria-es-90m2-id-2622128625/,760000.0,290.0,3,3,1,90,Jardim da Penha,"Apartamento de 03 quartos com suíte, sol da manhã e uma vaga de garagem",Jardim da Penha,
4418,/imovel/venda-apartamento-3-quartos-jardim-camburi-vitoria-es-120m2-id-2623308714/,400000.0,350.0,3,3,1,120,"Rua José Anchieta Fontana, Jardim Camburi","3 quartos com suíte sol da manha, apartamento amplo e ventilado.",Rua José Anchieta Fontana, Jardim Camburi
4419,/imovel/venda-apartamento-4-quartos-mobiliado-bento-ferreira-vitoria-es-200m2-id-2561204854/,950000.0,950.0,4,3,2,200,"Avenida Cezar Hilal, Bento Ferreira",Apartamento para venda possui 200 metros quadrados com 4 quartos em Bento Ferreira - Vitória - ES,Avenida Cezar Hilal, Bento Ferreira
4420,/imovel/venda-apartamento-2-quartos-com-churrasqueira-praia-do-canto-vitoria-es-80m2-id-2605258728/,580000.0,540.0,2,2,1,80,"Avenida Rio Branco, Praia do Canto",2 quartos amplos com elevador e 2 banheiros no miolo da Praia do Canto,Avenida Rio Branco, Praia do Canto
